Machine,WorkflowNum,Workflow,TaskName,Estimator,Feature,SizeInput,Predicted,Real,Deviation,TaskInputSize,WorkflowInputSize,rchar,wchar,PeakRSS,CPUAssigned,CPUUsed
c2,CHIPSEQ-1,chipseq,PICARD_METRICS,Lotaru-A,Realtime,3793245764,0,88327,1,4046539273,3793245764,4076802293,687919,1250144256,6,83.9
c2,CHIPSEQ-1,chipseq,PICARD_METRICS,Lotaru-A,Realtime,5058052541,0,30948,1,3453093600,5058052541,3481817088,686120,954449920,6,120.4
c2,CHIPSEQ-1,chipseq,PICARD_METRICS,Perfect,Realtime,4605965334,67978,67978,0,4098838527,4605965334,4128962755,687946,913522688,6,110
c2,CHIPSEQ-1,chipseq,PICARD_METRICS,Perfect,Realtime,4807293396,27327,27327,0,3401072185,4807293396,3429607597,686144,916340736,6,129.8
c2,CHIPSEQ-1,chipseq,PICARD_METRICS,Perfect,Realtime,32978181418,273173,273173,0,7021930524,32978181418,7052315085,699050,1237139456,6,100.1
c2,CHIPSEQ-1,chipseq,PICARD_METRICS,Perfect,Realtime,41366257414,445760,445760,0,10139378781,41366257414,10169355688,709369,1276383232,6,98.9
c2,CHIPSEQ-1,chipseq,PICARD_METRICS,Perfect,Realtime,3793245764,88327,88327,0,4046539273,3793245764,4076802293,687919,1250144256,6,83.9
c2,CHIPSEQ-1,chipseq,PICARD_METRICS,Perfect,Realtime,5058052541,30948,30948,0,3453093600,5058052541,3481817088,686120,954449920,6,120.4
c2,CHIPSEQ-1,chipseq,PLOTFINGERPRINT,Lotaru-G,Realtime,4807293396,0,122555,1,1184695023,4807293396,68819476676,15197467,1335382016,8,541.6
c2,CHIPSEQ-1,chipseq,PLOTFINGERPRINT,Lotaru-G,Realtime,32978181418,0,249703,1,10846093618,32978181418,131276944161,71564648,1557843968,8,672.8
c2,CHIPSEQ-1,chipseq,PLOTFINGERPRINT,Lotaru-G,Realtime,5058052541,0,139512,1,1184417184,5058052541,77830011064,16146983,1336885248,8,539.4
c2,CHIPSEQ-1,chipseq,PLOTFINGERPRINT,OnlineP,Realtime,4807293396,170103.590454292,122555,0.387977564801862,1184695023,4807293396,68819476676,15197467,1335382016,8,541.6
c2,CHIPSEQ-1,chipseq,PLOTFINGERPRINT,OnlineP,Realtime,32978181418,978050.08006535,249703,2.91685354226962,10846093618,32978181418,131276944161,71564648,1557843968,8,672.8
c2,CHIPSEQ-1,chipseq,PLOTFINGERPRINT,OnlineP,Realtime,5058052541,170063.697139514,139512,0.21898974381784,1184417184,5058052541,77830011064,16146983,1336885248,8,539.4
c2,CHIPSEQ-1,chipseq,PLOTFINGERPRINT,OnlineM,Realtime,4807293396,170103.590454292,122555,0.387977564801862,1184695023,4807293396,68819476676,15197467,1335382016,8,541.6
c2,CHIPSEQ-1,chipseq,PLOTFINGERPRINT,OnlineM,Realtime,32978181418,978050.08006535,249703,2.91685354226962,10846093618,32978181418,131276944161,71564648,1557843968,8,672.8
c2,CHIPSEQ-1,chipseq,PLOTFINGERPRINT,OnlineM,Realtime,5058052541,170063.697139514,139512,0.21898974381784,1184417184,5058052541,77830011064,16146983,1336885248,8,539.4
c2,CHIPSEQ-1,chipseq,PLOTFINGERPRINT,Naive,Realtime,4807293396,836574.053171745,122555,5.82611115965684,1184695023,4807293396,68819476676,15197467,1335382016,8,541.6
c2,CHIPSEQ-1,chipseq,PLOTFINGERPRINT,Naive,Realtime,32978181418,7658984.23048448,249703,29.6723757042746,10846093618,32978181418,131276944161,71564648,1557843968,8,672.8
c2,CHIPSEQ-1,chipseq,PLOTFINGERPRINT,Naive,Realtime,5058052541,836377.856771957,139512,4.99502449088219,1184417184,5058052541,77830011064,16146983,1336885248,8,539.4
c2,CHIPSEQ-1,chipseq,PLOTFINGERPRINT,Lotaru-A,Realtime,4807293396,0,122555,1,1184695023,4807293396,68819476676,15197467,1335382016,8,541.6
c2,CHIPSEQ-1,chipseq,PLOTFINGERPRINT,Lotaru-A,Realtime,32978181418,0,249703,1,10846093618,32978181418,131276944161,71564648,1557843968,8,672.8
c2,CHIPSEQ-1,chipseq,PLOTFINGERPRINT,Lotaru-A,Realtime,5058052541,0,139512,1,1184417184,5058052541,77830011064,16146983,1336885248,8,539.4
c2,CHIPSEQ-1,chipseq,PLOTFINGERPRINT,Perfect,Realtime,4807293396,122555,122555,0,1184695023,4807293396,68819476676,15197467,1335382016,8,541.6
c2,CHIPSEQ-1,chipseq,PLOTFINGERPRINT,Perfect,Realtime,32978181418,249703,249703,0,10846093618,32978181418,131276944161,71564648,1557843968,8,672.8
c2,CHIPSEQ-1,chipseq,PLOTFINGERPRINT,Perfect,Realtime,5058052541,139512,139512,0,1184417184,5058052541,77830011064,16146983,1336885248,8,539.4
c2,CHIPSEQ-1,chipseq,PHANTOMPEAKQUALTOOLS,Lotaru-G,Realtime,4605965334,0,292150,1,941231881,4605965334,7007017706,6053686287,867115008,6,51.6
c2,CHIPSEQ-1,chipseq,PHANTOMPEAKQUALTOOLS,Lotaru-G,Realtime,4807293396,0,66912,1,243465539,4807293396,1838585181,1584612388,310906880,6,59.6
c2,CHIPSEQ-1,chipseq,PHANTOMPEAKQUALTOOLS,Lotaru-G,Realtime,32978181418,0,1519701,1,3864323878,32978181418,30330635401,26453959439,3830243328,6,44
c2,CHIPSEQ-1,chipseq,PHANTOMPEAKQUALTOOLS,Lotaru-G,Realtime,41366257414,0,2718851,1,6981772135,41366257414,53191865911,46198154173,6326018048,6,43.9
c2,CHIPSEQ-1,chipseq,PHANTOMPEAKQUALTOOLS,Lotaru-G,Realtime,3793245764,0,283442,1,888932627,3793245764,6619449718,5718279391,811130880,6,50.8
c2,CHIPSEQ-1,chipseq,PHANTOMPEAKQUALTOOLS,Lotaru-G,Realtime,5058052541,0,83895,1,295486954,5058052541,2231295373,1925102251,394260480,6,58.9
c2,CHIPSEQ-1,chipseq,PHANTOMPEAKQUALTOOLS,OnlineP,Realtime,4605965334,345578.836901053,292150,0.182881522851457,941231881,4605965334,7007017706,6053686287,867115008,6,51.6
c2,CHIPSEQ-1,chipseq,PHANTOMPEAKQUALTOOLS,OnlineP,Realtime,4807293396,71177.0353145494,66912,0.0637409629744942,243465539,4807293396,1838585181,1584612388,310906880,6,59.6
c2,CHIPSEQ-1,chipseq,PHANTOMPEAKQUALTOOLS,OnlineP,Realtime,32978181418,1744855.09613146,1519701,0.148156838833073,3864323878,32978181418,30330635401,26453959439,3830243328,6,44
c2,CHIPSEQ-1,chipseq,PHANTOMPEAKQUALTOOLS,OnlineP,Realtime,41366257414,3152474.03540314,2718851,0.159487605390344,6981772135,41366257414,53191865911,46198154173,6326018048,6,43.9
c2,CHIPSEQ-1,chipseq,PHANTOMPEAKQUALTOOLS,OnlineP,Realtime,3793245764,326376.857311379,283442,0.151476694743118,888932627,3793245764,6619449718,5718279391,811130880,6,50.8
c2,CHIPSEQ-1,chipseq,PHANTOMPEAKQUALTOOLS,OnlineP,Realtime,5058052541,86385.4714151008,83895,0.0296855761976381,295486954,5058052541,2231295373,1925102251,394260480,6,58.9
c2,CHIPSEQ-1,chipseq,PHANTOMPEAKQUALTOOLS,OnlineM,Realtime,4605965334,345578.836901053,292150,0.182881522851457,941231881,4605965334,7007017706,6053686287,867115008,6,51.6
c2,CHIPSEQ-1,chipseq,PHANTOMPEAKQUALTOOLS,OnlineM,Realtime,4807293396,71177.0353145494,66912,0.0637409629744942,243465539,4807293396,1838585181,1584612388,310906880,6,59.6
c2,CHIPSEQ-1,chipseq,PHANTOMPEAKQUALTOOLS,OnlineM,Realtime,32978181418,1744855.09613146,1519701,0.148156838833073,3864323878,32978181418,30330635401,26453959439,3830243328,6,44
c2,CHIPSEQ-1,chipseq,PHANTOMPEAKQUALTOOLS,OnlineM,Realtime,41366257414,3152474.03540314,2718851,0.159487605390344,6981772135,41366257414,53191865911,46198154173,6326018048,6,43.9
c2,CHIPSEQ-1,chipseq,PHANTOMPEAKQUALTOOLS,OnlineM,Realtime,3793245764,326376.857311379,283442,0.151476694743118,888932627,3793245764,6619449718,5718279391,811130880,6,50.8
c2,CHIPSEQ-1,chipseq,PHANTOMPEAKQUALTOOLS,OnlineM,Realtime,5058052541,86385.4714151008,83895,0.0296855761976381,295486954,5058052541,2231295373,1925102251,394260480,6,58.9
c2,CHIPSEQ-1,chipseq,PHANTOMPEAKQUALTOOLS,Naive,Realtime,4605965334,372756.6027095,292150,0.275908275575902,941231881,4605965334,7007017706,6053686287,867115008,6,51.6
c2,CHIPSEQ-1,chipseq,PHANTOMPEAKQUALTOOLS,Naive,Realtime,4807293396,96419.7973171684,66912,0.440994101464138,243465539,4807293396,1838585181,1584612388,310906880,6,59.6
c2,CHIPSEQ-1,chipseq,PHANTOMPEAKQUALTOOLS,Naive,Realtime,32978181418,1530390.40603054,1519701,0.00703388760719386,3864323878,32978181418,30330635401,26453959439,3830243328,6,44
c2,CHIPSEQ-1,chipseq,PHANTOMPEAKQUALTOOLS,Naive,Realtime,41366257414,2764995.23068583,2718851,0.0169719600985223,6981772135,41366257414,53191865911,46198154173,6326018048,6,43.9
c2,CHIPSEQ-1,chipseq,PHANTOMPEAKQUALTOOLS,Naive,Realtime,3793245764,352044.499094215,283442,0.242033640371628,888932627,3793245764,6619449718,5718279391,811130880,6,50.8
c2,CHIPSEQ-1,chipseq,PHANTOMPEAKQUALTOOLS,Naive,Realtime,5058052541,117021.868193623,83895,0.394861054814034,295486954,5058052541,2231295373,1925102251,394260480,6,58.9
c2,CHIPSEQ-1,chipseq,PHANTOMPEAKQUALTOOLS,Lotaru-A,Realtime,4605965334,0,292150,1,941231881,4605965334,7007017706,6053686287,867115008,6,51.6
c2,CHIPSEQ-1,chipseq,PHANTOMPEAKQUALTOOLS,Lotaru-A,Realtime,4807293396,0,66912,1,243465539,4807293396,1838585181,1584612388,310906880,6,59.6
c2,CHIPSEQ-1,chipseq,PHANTOMPEAKQUALTOOLS,Lotaru-A,Realtime,32978181418,0,1519701,1,3864323878,32978181418,30330635401,26453959439,3830243328,6,44
c2,CHIPSEQ-1,chipseq,PHANTOMPEAKQUALTOOLS,Lotaru-A,Realtime,41366257414,0,2718851,1,6981772135,41366257414,53191865911,46198154173,6326018048,6,43.9
c2,CHIPSEQ-1,chipseq,PHANTOMPEAKQUALTOOLS,Lotaru-A,Realtime,3793245764,0,283442,1,888932627,3793245764,6619449718,5718279391,811130880,6,50.8
c2,CHIPSEQ-1,chipseq,PHANTOMPEAKQUALTOOLS,Lotaru-A,Realtime,5058052541,0,83895,1,295486954,5058052541,2231295373,1925102251,394260480,6,58.9
c2,CHIPSEQ-1,chipseq,PHANTOMPEAKQUALTOOLS,Perfect,Realtime,4605965334,292150,292150,0,941231881,4605965334,7007017706,6053686287,867115008,6,51.6
c2,CHIPSEQ-1,chipseq,PHANTOMPEAKQUALTOOLS,Perfect,Realtime,4807293396,66912,66912,0,243465539,4807293396,1838585181,1584612388,310906880,6,59.6
c2,CHIPSEQ-1,chipseq,PHANTOMPEAKQUALTOOLS,Perfect,Realtime,32978181418,1519701,1519701,0,3864323878,32978181418,30330635401,26453959439,3830243328,6,44
c2,CHIPSEQ-1,chipseq,PHANTOMPEAKQUALTOOLS,Perfect,Realtime,41366257414,2718851,2718851,0,6981772135,41366257414,53191865911,46198154173,6326018048,6,43.9
c2,CHIPSEQ-1,chipseq,PHANTOMPEAKQUALTOOLS,Perfect,Realtime,3793245764,283442,283442,0,888932627,3793245764,6619449718,5718279391,811130880,6,50.8
c2,CHIPSEQ-1,chipseq,PHANTOMPEAKQUALTOOLS,Perfect,Realtime,5058052541,83895,83895,0,295486954,5058052541,2231295373,1925102251,394260480,6,58.9
c2,CHIPSEQ-1,chipseq,BIGWIG,Lotaru-G,Realtime,4605965334,0,176889,1,941231254,4605965334,7963601979,5176779853,2013966336,6,131.6
c2,CHIPSEQ-1,chipseq,BIGWIG,Lotaru-G,Realtime,4807293396,0,50996,1,243464910,4807293396,1598070134,949785658,2013679616,6,128.2
c2,CHIPSEQ-1,chipseq,BIGWIG,Lotaru-G,Realtime,32978181418,0,782519,1,3864323251,32978181418,38136414393,25222832017,2015649792,6,128.5
c2,CHIPSEQ-1,chipseq,BIGWIG,Lotaru-G,Realtime,41366257414,0,1320428,1,6981771510,41366257414,65411325764,42949530395,2018979840,6,125.6
c2,CHIPSEQ-1,chipseq,BIGWIG,Lotaru-G,Realtime,3793245764,0,168481,1,888932000,3793245764,7510957775,4899488869,2013646848,6,123.5
c2,CHIPSEQ-1,chipseq,BIGWIG,Lotaru-G,Realtime,5058052541,0,61686,1,295486325,5058052541,1976059351,1175749845,2013138944,6,124.7
c2,CHIPSEQ-1,chipseq,BIGWIG,OnlineP,Realtime,4605965334,185843.993012976,176889,0.0506249287009128,941231254,4605965334,7963601979,5176779853,2013966336,6,131.6
c2,CHIPSEQ-1,chipseq,BIGWIG,OnlineP,Realtime,4807293396,57587.4197198019,50996,0.12925366145976,243464910,4807293396,1598070134,949785658,2013679616,6,128.2
c2,CHIPSEQ-1,chipseq,BIGWIG,OnlineP,Realtime,32978181418,908723.572458921,782519,0.1612798826085,3864323251,32978181418,38136414393,25222832017,2015649792,6,128.5
c2,CHIPSEQ-1,chipseq,BIGWIG,OnlineP,Realtime,41366257414,1641814.08659778,1320428,0.243395388917666,6981771510,41366257414,65411325764,42949530395,2018979840,6,125.6
c2,CHIPSEQ-1,chipseq,BIGWIG,OnlineP,Realtime,3793245764,175517.623001723,168481,0.0417650833133858,888932000,3793245764,7510957775,4899488869,2013646848,6,123.5
c2,CHIPSEQ-1,chipseq,BIGWIG,OnlineP,Realtime,5058052541,69892.187006484,61686,0.133031595604903,295486325,5058052541,1976059351,1175749845,2013138944,6,124.7
c2,CHIPSEQ-1,chipseq,BIGWIG,OnlineM,Realtime,4605965334,185843.993012976,176889,0.0506249287009128,941231254,4605965334,7963601979,5176779853,2013966336,6,131.6
c2,CHIPSEQ-1,chipseq,BIGWIG,OnlineM,Realtime,4807293396,57587.4197198019,50996,0.12925366145976,243464910,4807293396,1598070134,949785658,2013679616,6,128.2
c2,CHIPSEQ-1,chipseq,BIGWIG,OnlineM,Realtime,32978181418,908723.572458921,782519,0.1612798826085,3864323251,32978181418,38136414393,25222832017,2015649792,6,128.5
c2,CHIPSEQ-1,chipseq,BIGWIG,OnlineM,Realtime,41366257414,1641814.08659778,1320428,0.243395388917666,6981771510,41366257414,65411325764,42949530395,2018979840,6,125.6
c2,CHIPSEQ-1,chipseq,BIGWIG,OnlineM,Realtime,3793245764,175517.623001723,168481,0.0417650833133858,888932000,3793245764,7510957775,4899488869,2013646848,6,123.5
c2,CHIPSEQ-1,chipseq,BIGWIG,OnlineM,Realtime,5058052541,69892.187006484,61686,0.133031595604903,295486325,5058052541,1976059351,1175749845,2013138944,6,124.7
c2,CHIPSEQ-1,chipseq,BIGWIG,Naive,Realtime,4605965334,431251.695249061,176889,1.43797915782814,941231254,4605965334,7963601979,5176779853,2013966336,6,131.6
c2,CHIPSEQ-1,chipseq,BIGWIG,Naive,Realtime,4807293396,111550.32806758,50996,1.18743289802299,243464910,4807293396,1598070134,949785658,2013679616,6,128.2
c2,CHIPSEQ-1,chipseq,BIGWIG,Naive,Realtime,32978181418,1770548.89104236,782519,1.2626273496776,3864323251,32978181418,38136414393,25222832017,2015649792,6,128.5
c2,CHIPSEQ-1,chipseq,BIGWIG,Naive,Realtime,41366257414,3198895.90016642,1320428,1.42262046864079,6981771510,41366257414,65411325764,42949530395,2018979840,6,125.6
c2,CHIPSEQ-1,chipseq,BIGWIG,Naive,Realtime,3793245764,407289.314216863,168481,1.41741985278378,888932000,3793245764,7510957775,4899488869,2013646848,6,123.5
c2,CHIPSEQ-1,chipseq,BIGWIG,Naive,Realtime,5058052541,135385.409311074,61686,1.19475098581645,295486325,5058052541,1976059351,1175749845,2013138944,6,124.7
c2,CHIPSEQ-1,chipseq,BIGWIG,Lotaru-A,Realtime,4605965334,0,176889,1,941231254,4605965334,7963601979,5176779853,2013966336,6,131.6
c2,CHIPSEQ-1,chipseq,BIGWIG,Lotaru-A,Realtime,4807293396,0,50996,1,243464910,4807293396,1598070134,949785658,2013679616,6,128.2
c2,CHIPSEQ-1,chipseq,BIGWIG,Lotaru-A,Realtime,32978181418,0,782519,1,3864323251,32978181418,38136414393,25222832017,2015649792,6,128.5
c2,CHIPSEQ-1,chipseq,BIGWIG,Lotaru-A,Realtime,41366257414,0,1320428,1,6981771510,41366257414,65411325764,42949530395,2018979840,6,125.6
c2,CHIPSEQ-1,chipseq,BIGWIG,Lotaru-A,Realtime,3793245764,0,168481,1,888932000,3793245764,7510957775,4899488869,2013646848,6,123.5
c2,CHIPSEQ-1,chipseq,BIGWIG,Lotaru-A,Realtime,5058052541,0,61686,1,295486325,5058052541,1976059351,1175749845,2013138944,6,124.7
c2,CHIPSEQ-1,chipseq,BIGWIG,Perfect,Realtime,4605965334,176889,176889,0,941231254,4605965334,7963601979,5176779853,2013966336,6,131.6
c2,CHIPSEQ-1,chipseq,BIGWIG,Perfect,Realtime,4807293396,50996,50996,0,243464910,4807293396,1598070134,949785658,2013679616,6,128.2
c2,CHIPSEQ-1,chipseq,BIGWIG,Perfect,Realtime,32978181418,782519,782519,0,3864323251,32978181418,38136414393,25222832017,2015649792,6,128.5
c2,CHIPSEQ-1,chipseq,BIGWIG,Perfect,Realtime,41366257414,1320428,1320428,0,6981771510,41366257414,65411325764,42949530395,2018979840,6,125.6
c2,CHIPSEQ-1,chipseq,BIGWIG,Perfect,Realtime,3793245764,168481,168481,0,888932000,3793245764,7510957775,4899488869,2013646848,6,123.5
c2,CHIPSEQ-1,chipseq,BIGWIG,Perfect,Realtime,5058052541,61686,61686,0,295486325,5058052541,1976059351,1175749845,2013138944,6,124.7
c2,CHIPSEQ-1,chipseq,BWA_MEM,Lotaru-G,Realtime,4605965334,0,831249,1,4591241389,4605965334,13091555757,8118369406,9846435840,8,787.1
c2,CHIPSEQ-1,chipseq,BWA_MEM,Lotaru-G,Realtime,4807293396,0,806125,1,4766177542,4807293396,13440601261,8496039022,9778372608,8,786.9
c2,CHIPSEQ-1,chipseq,BWA_MEM,Lotaru-G,Realtime,32978181418,0,5115989,1,31578852210,32978181418,58029278502,55747534698,9326989312,8,793.3
c2,CHIPSEQ-1,chipseq,BWA_MEM,Lotaru-G,Realtime,41366257414,0,5979153,1,38708045419,41366257414,70714386645,69202109393,9267761152,8,793.6
c2,CHIPSEQ-1,chipseq,BWA_MEM,Lotaru-G,Realtime,3793245764,0,645082,1,3784220267,3793245764,11694505218,6628691433,9335717888,8,736.5
c2,CHIPSEQ-1,chipseq,BWA_MEM,Lotaru-G,Realtime,5058052541,0,799734,1,5016728573,5058052541,13870603525,8953579990,9613205504,8,780.8
c2,CHIPSEQ-1,chipseq,BWA_MEM,OnlineP,Realtime,4605965334,1018474.28298039,831249,0.225233694092131,4591241389,4605965334,13091555757,8118369406,9846435840,8,787.1
c2,CHIPSEQ-1,chipseq,BWA_MEM,OnlineP,Realtime,4807293396,1057280.33953426,806125,0.311558802337434,4766177542,4807293396,13440601261,8496039022,9778372608,8,786.9
c2,CHIPSEQ-1,chipseq,BWA_MEM,OnlineP,Realtime,32978181418,5440556.78478755,5115989,0.063441845709118,31578852210,32978181418,58029278502,55747534698,9326989312,8,793.3
c2,CHIPSEQ-1,chipseq,BWA_MEM,OnlineP,Realtime,41366257414,6668808.53457735,5979153,0.115343349564287,38708045419,41366257414,70714386645,69202109393,9267761152,8,793.6
c2,CHIPSEQ-1,chipseq,BWA_MEM,OnlineP,Realtime,3793245764,839452.927111754,645082,0.301311968264118,3784220267,3793245764,11694505218,6628691433,9335717888,8,736.5
c2,CHIPSEQ-1,chipseq,BWA_MEM,OnlineP,Realtime,5058052541,1112860.03139257,799734,0.391537725534454,5016728573,5058052541,13870603525,8953579990,9613205504,8,780.8
c2,CHIPSEQ-1,chipseq,BWA_MEM,OnlineM,Realtime,4605965334,1018474.28298039,831249,0.225233694092131,4591241389,4605965334,13091555757,8118369406,9846435840,8,787.1
c2,CHIPSEQ-1,chipseq,BWA_MEM,OnlineM,Realtime,4807293396,1057280.33953426,806125,0.311558802337434,4766177542,4807293396,13440601261,8496039022,9778372608,8,786.9
c2,CHIPSEQ-1,chipseq,BWA_MEM,OnlineM,Realtime,32978181418,5440556.78478755,5115989,0.063441845709118,31578852210,32978181418,58029278502,55747534698,9326989312,8,793.3
c2,CHIPSEQ-1,chipseq,BWA_MEM,OnlineM,Realtime,41366257414,6668808.53457735,5979153,0.115343349564287,38708045419,41366257414,70714386645,69202109393,9267761152,8,793.6
c2,CHIPSEQ-1,chipseq,BWA_MEM,OnlineM,Realtime,3793245764,839452.927111754,645082,0.301311968264118,3784220267,3793245764,11694505218,6628691433,9335717888,8,736.5
c2,CHIPSEQ-1,chipseq,BWA_MEM,OnlineM,Realtime,5058052541,1112860.03139257,799734,0.391537725534454,5016728573,5058052541,13870603525,8953579990,9613205504,8,780.8
c2,CHIPSEQ-1,chipseq,BWA_MEM,Naive,Realtime,4605965334,3493394.05814679,831249,3.20258437381192,4591241389,4605965334,13091555757,8118369406,9846435840,8,787.1
c2,CHIPSEQ-1,chipseq,BWA_MEM,Naive,Realtime,4807293396,3626499.87107778,806125,3.49868180626798,4766177542,4807293396,13440601261,8496039022,9778372608,8,786.9
c2,CHIPSEQ-1,chipseq,BWA_MEM,Naive,Realtime,32978181418,24027787.9829658,5115989,3.69660665473789,31578852210,32978181418,58029278502,55747534698,9326989312,8,793.3
c2,CHIPSEQ-1,chipseq,BWA_MEM,Naive,Realtime,41366257414,29452264.5211348,5979153,3.92582553434154,38708045419,41366257414,70714386645,69202109393,9267761152,8,793.6
c2,CHIPSEQ-1,chipseq,BWA_MEM,Naive,Realtime,3793245764,2879346.01459406,645082,3.46353489105891,3784220267,3793245764,11694505218,6628691433,9335717888,8,736.5
c2,CHIPSEQ-1,chipseq,BWA_MEM,Naive,Realtime,5058052541,3817139.70218206,799734,3.77301165410257,5016728573,5058052541,13870603525,8953579990,9613205504,8,780.8
c2,CHIPSEQ-1,chipseq,BWA_MEM,Lotaru-A,Realtime,4605965334,0,831249,1,4591241389,4605965334,13091555757,8118369406,9846435840,8,787.1
c2,CHIPSEQ-1,chipseq,BWA_MEM,Lotaru-A,Realtime,4807293396,0,806125,1,4766177542,4807293396,13440601261,8496039022,9778372608,8,786.9
c2,CHIPSEQ-1,chipseq,BWA_MEM,Lotaru-A,Realtime,32978181418,0,5115989,1,31578852210,32978181418,58029278502,55747534698,9326989312,8,793.3
c2,CHIPSEQ-1,chipseq,BWA_MEM,Lotaru-A,Realtime,41366257414,0,5979153,1,38708045419,41366257414,70714386645,69202109393,9267761152,8,793.6
c2,CHIPSEQ-1,chipseq,BWA_MEM,Lotaru-A,Realtime,3793245764,0,645082,1,3784220267,3793245764,11694505218,6628691433,9335717888,8,736.5
c2,CHIPSEQ-1,chipseq,BWA_MEM,Lotaru-A,Realtime,5058052541,0,799734,1,5016728573,5058052541,13870603525,8953579990,9613205504,8,780.8
c2,CHIPSEQ-1,chipseq,BWA_MEM,Perfect,Realtime,4605965334,831249,831249,0,4591241389,4605965334,13091555757,8118369406,9846435840,8,787.1
c2,CHIPSEQ-1,chipseq,BWA_MEM,Perfect,Realtime,4807293396,806125,806125,0,4766177542,4807293396,13440601261,8496039022,9778372608,8,786.9
c2,CHIPSEQ-1,chipseq,BWA_MEM,Perfect,Realtime,32978181418,5115989,5115989,0,31578852210,32978181418,58029278502,55747534698,9326989312,8,793.3
c2,CHIPSEQ-1,chipseq,BWA_MEM,Perfect,Realtime,41366257414,5979153,5979153,0,38708045419,41366257414,70714386645,69202109393,9267761152,8,793.6
c2,CHIPSEQ-1,chipseq,BWA_MEM,Perfect,Realtime,3793245764,645082,645082,0,3784220267,3793245764,11694505218,6628691433,9335717888,8,736.5
c2,CHIPSEQ-1,chipseq,BWA_MEM,Perfect,Realtime,5058052541,799734,799734,0,5016728573,5058052541,13870603525,8953579990,9613205504,8,780.8
c2,CHIPSEQ-1,chipseq,MERGED_BAM_FILTER,Lotaru-G,Realtime,4605965334,0,229348,1,1400043637,4605965334,5181907308,1907090058,14094336,6,125.2
c2,CHIPSEQ-1,chipseq,MERGED_BAM_FILTER,Lotaru-G,Realtime,4807293396,0,60040,1,1166448575,4807293396,2131595004,490457975,14155776,6,134.8
c2,CHIPSEQ-1,chipseq,MERGED_BAM_FILTER,Lotaru-G,Realtime,32978181418,0,978717,1,8507561433,32978181418,24057487842,7828981037,14184448,6,126.4
c2,CHIPSEQ-1,chipseq,MERGED_BAM_FILTER,Lotaru-G,Realtime,41366257414,0,1675295,1,11542672983,41366257414,39614713391,14118487463,16920576,6,125.1
c2,CHIPSEQ-1,chipseq,MERGED_BAM_FILTER,Lotaru-G,Realtime,3793245764,0,224180,1,1177922323,3793245764,4750311292,1801777164,14995456,6,123.9
c2,CHIPSEQ-1,chipseq,MERGED_BAM_FILTER,Lotaru-G,Realtime,5058052541,0,74592,1,1246269563,5058052541,2421851611,596289693,13869056,6,132.5
c2,CHIPSEQ-1,chipseq,MERGED_BAM_FILTER,OnlineP,Realtime,4605965334,305279.123267417,229348,0.331073840920422,1400043637,4605965334,5181907308,1907090058,14094336,6,125.2
c2,CHIPSEQ-1,chipseq,MERGED_BAM_FILTER,OnlineP,Realtime,4807293396,254343.785366261,60040,3.23623893015092,1166448575,4807293396,2131595004,490457975,14155776,6,134.8
c2,CHIPSEQ-1,chipseq,MERGED_BAM_FILTER,OnlineP,Realtime,32978181418,1661171.77856507,978717,0.697295314748874,8507561433,32978181418,24057487842,7828981037,14184448,6,126.4
c2,CHIPSEQ-1,chipseq,MERGED_BAM_FILTER,OnlineP,Realtime,41366257414,2253802.42735476,1675295,0.345316751589875,11542672983,41366257414,39614713391,14118487463,16920576,6,125.1
c2,CHIPSEQ-1,chipseq,MERGED_BAM_FILTER,OnlineP,Realtime,3793245764,256845.632906911,224180,0.145711628632846,1177922323,3793245764,4750311292,1801777164,14995456,6,123.9
c2,CHIPSEQ-1,chipseq,MERGED_BAM_FILTER,OnlineP,Realtime,5058052541,271748.729463,74592,2.64313504749839,1246269563,5058052541,2421851611,596289693,13869056,6,132.5
c2,CHIPSEQ-1,chipseq,MERGED_BAM_FILTER,OnlineM,Realtime,4605965334,305279.123267417,229348,0.331073840920422,1400043637,4605965334,5181907308,1907090058,14094336,6,125.2
c2,CHIPSEQ-1,chipseq,MERGED_BAM_FILTER,OnlineM,Realtime,4807293396,254343.785366261,60040,3.23623893015092,1166448575,4807293396,2131595004,490457975,14155776,6,134.8
c2,CHIPSEQ-1,chipseq,MERGED_BAM_FILTER,OnlineM,Realtime,32978181418,1661171.77856507,978717,0.697295314748874,8507561433,32978181418,24057487842,7828981037,14184448,6,126.4
c2,CHIPSEQ-1,chipseq,MERGED_BAM_FILTER,OnlineM,Realtime,41366257414,2253802.42735476,1675295,0.345316751589875,11542672983,41366257414,39614713391,14118487463,16920576,6,125.1
c2,CHIPSEQ-1,chipseq,MERGED_BAM_FILTER,OnlineM,Realtime,3793245764,256845.632906911,224180,0.145711628632846,1177922323,3793245764,4750311292,1801777164,14995456,6,123.9
c2,CHIPSEQ-1,chipseq,MERGED_BAM_FILTER,OnlineM,Realtime,5058052541,271748.729463,74592,2.64313504749839,1246269563,5058052541,2421851611,596289693,13869056,6,132.5
c2,CHIPSEQ-1,chipseq,MERGED_BAM_FILTER,Naive,Realtime,4605965334,320630.030431968,229348,0.398006655527706,1400043637,4605965334,5181907308,1907090058,14094336,6,125.2
c2,CHIPSEQ-1,chipseq,MERGED_BAM_FILTER,Naive,Realtime,4807293396,267133.417999011,60040,3.44925746167573,1166448575,4807293396,2131595004,490457975,14155776,6,134.8
